TaskID,PersonID,MatchScore,Assigned,Title,Description,StoryPoints,RequiredSkills,Priority,Sprint,EstimatedHours,Name,Role,Skills,MaxHoursPerWeek,TimeZone,SleepingPoint,Availability
T0125,P013,0.24,0,Task 125,Implement feature 125,11,Git,High,4,12,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0149,P013,0.44,0,Task 149,Implement feature 149,11,"Selenium, Python, Node.js",Low,2,4,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0069,P013,0.24,0,Task 69,Implement feature 69,11,Selenium,Low,5,5,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0051,P013,0.54,0,Task 51,Implement feature 51,7,"CI/CD, Agile",Critical,2,19,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0013,P013,0.24,0,Task 13,Implement feature 13,5,Django,Medium,1,5,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0034,P013,0.24,0,Task 34,Implement feature 34,6,Git,High,2,11,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0131,P013,0.24,0,Task 131,Implement feature 131,10,Django,High,2,7,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0093,P013,0.54,0,Task 93,Implement feature 93,5,"CI/CD, Git",Low,2,13,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0118,P013,0.54,0,Task 118,Implement feature 118,8,"Python, Node.js",High,3,16,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0066,P013,0.24,0,Task 66,Implement feature 66,8,"Node.js, Django",High,3,9,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0021,P013,0.24,0,Task 21,Implement feature 21,9,Git,High,5,20,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0024,P013,0.44,0,Task 24,Implement feature 24,11,"Django, Kubernetes, CI/CD",High,5,19,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0061,P013,0.24,0,Task 61,Implement feature 61,3,SQL,Critical,2,5,Person_13,DevOps,"Python, CI/CD",40,UTC-8,0.38,0.8
T0079,P012,0.87,1,Task 79,Implement feature 79,12,SQL,Medium,3,15,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0026,P012,0.27,0,Task 26,Implement feature 26,13,Kubernetes,Medium,3,9,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0115,P012,0.87,1,Task 115,Implement feature 115,1,SQL,High,4,16,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0054,P012,0.57,0,Task 54,Implement feature 54,2,"Kubernetes, Agile",Medium,2,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0046,P012,0.47,0,Task 46,Implement feature 46,3,"Selenium, Django, Agile",Low,1,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0124,P012,0.87,1,Task 124,Implement feature 124,7,CI/CD,Medium,4,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0110,P012,0.57,0,Task 110,Implement feature 110,4,"Git, CI/CD",Critical,5,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0055,P012,0.57,0,Task 55,Implement feature 55,2,"Python, Django",Critical,4,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0003,P012,0.27,0,Task 3,Implement feature 3,11,Selenium,Critical,2,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0023,P012,0.27,0,Task 23,Implement feature 23,12,Node.js,Medium,3,13,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0139,P012,0.27,0,Task 139,Implement feature 139,11,"Node.js, Git, Selenium",Critical,1,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0018,P012,0.87,1,Task 18,Implement feature 18,11,"SQL, Python",High,4,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0120,P012,0.27,0,Task 120,Implement feature 120,4,"Node.js, Django, Selenium",Low,4,7,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0028,P012,0.67,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0038,P012,0.57,0,Task 38,Implement feature 38,10,"Kubernetes, SQL",Low,4,10,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0004,P012,0.47,0,Task 4,Implement feature 4,13,"CI/CD, Git, Django",Critical,4,10,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0015,P012,0.27,0,Task 15,Implement feature 15,9,React,Low,2,6,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0109,P012,0.87,1,Task 109,Implement feature 109,8,Python,High,5,12,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0145,P012,0.27,0,Task 145,Implement feature 145,8,"Django, Node.js",Low,2,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0037,P012,0.57,0,Task 37,Implement feature 37,1,"Python, Selenium",Low,5,17,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0019,P012,0.27,0,Task 19,Implement feature 19,8,React,Low,1,10,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0022,P012,0.87,1,Task 22,Implement feature 22,5,Agile,Low,2,12,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0006,P012,0.27,0,Task 6,Implement feature 6,11,"Git, React",Low,1,16,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0016,P012,0.47,0,Task 16,Implement feature 16,2,"Node.js, Django, SQL",Medium,5,5,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0141,P012,0.87,1,Task 141,Implement feature 141,3,Agile,Critical,4,15,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0040,P012,0.27,0,Task 40,Implement feature 40,10,Kubernetes,High,1,13,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0128,P012,0.57,0,Task 128,Implement feature 128,8,"Django, SQL",Low,2,16,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0029,P012,0.27,0,Task 29,Implement feature 29,6,Selenium,Low,3,10,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0075,P012,0.57,0,Task 75,Implement feature 75,8,"Kubernetes, Python",Medium,3,12,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0017,P012,0.47,0,Task 17,Implement feature 17,5,"Node.js, SQL, Kubernetes",Medium,3,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0108,P012,0.67,0,Task 108,Implement feature 108,2,"React, Agile, SQL",Medium,1,18,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0060,P012,0.87,1,Task 60,Implement feature 60,9,CI/CD,Low,4,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0041,P012,0.47,0,Task 41,Implement feature 41,7,"Selenium, SQL, Kubernetes",High,5,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0007,P012,0.27,0,Task 7,Implement feature 7,4,"Kubernetes, Node.js, Django",Medium,5,18,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0036,P012,0.57,0,Task 36,Implement feature 36,7,"Kubernetes, Agile",High,1,7,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0087,P012,0.57,0,Task 87,Implement feature 87,5,"Python, React",Critical,1,6,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0116,P012,0.57,0,Task 116,Implement feature 116,1,"Python, Git",Medium,5,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0129,P012,0.47,0,Task 129,Implement feature 129,1,"Kubernetes, Selenium, Agile",Critical,3,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0057,P012,0.47,0,Task 57,Implement feature 57,6,"SQL, Git, React",High,4,17,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0144,P012,0.27,0,Task 144,Implement feature 144,9,"Node.js, Kubernetes",High,1,16,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0080,P012,0.87,1,Task 80,Implement feature 80,6,"Agile, CI/CD",Critical,5,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0020,P012,0.47,0,Task 20,Implement feature 20,2,"Selenium, Python, Kubernetes",Medium,3,13,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0042,P012,0.87,1,Task 42,Implement feature 42,11,SQL,Critical,2,13,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0010,P012,0.27,0,Task 10,Implement feature 10,3,Django,Critical,4,19,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0117,P012,0.27,0,Task 117,Implement feature 117,2,Git,Critical,1,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0011,P012,0.87,1,Task 11,Implement feature 11,1,SQL,Medium,4,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0121,P012,0.47,0,Task 121,Implement feature 121,12,"Node.js, Git, Python",High,1,5,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0001,P012,0.57,0,Task 1,Implement feature 1,4,"React, Agile",Medium,1,6,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0123,P012,0.87,1,Task 123,Implement feature 123,7,Agile,Medium,2,9,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0049,P012,0.57,0,Task 49,Implement feature 49,13,"Django, Python",Critical,1,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0104,P012,0.57,0,Task 104,Implement feature 104,9,"Node.js, SQL",Low,5,18,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0050,P012,0.27,0,Task 50,Implement feature 50,3,Git,Critical,5,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0005,P012,0.27,0,Task 5,Implement feature 5,11,Node.js,Critical,3,17,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0103,P012,0.67,0,Task 103,Implement feature 103,8,"SQL, Agile, React",Low,3,12,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0014,P012,0.47,0,Task 14,Implement feature 14,10,"Kubernetes, React, Agile",Critical,5,20,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0084,P012,0.57,0,Task 84,Implement feature 84,1,"Python, Selenium",Medium,3,5,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0089,P012,0.27,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0126,P012,0.27,0,Task 126,Implement feature 126,11,"React, Git, Selenium",Medium,1,18,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0081,P012,0.27,0,Task 81,Implement feature 81,5,"Git, Selenium",High,2,7,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0135,P012,0.27,0,Task 135,Implement feature 135,2,Git,Medium,2,16,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0033,P012,0.27,0,Task 33,Implement feature 33,7,Node.js,Low,4,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0062,P012,0.57,0,Task 62,Implement feature 62,4,"SQL, Kubernetes",Critical,3,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0134,P012,0.67,0,Task 134,Implement feature 134,5,"Agile, Selenium, Python",Critical,3,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0045,P012,0.57,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0048,P012,0.67,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0088,P012,0.27,0,Task 88,Implement feature 88,10,"Git, Node.js",Low,2,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0030,P012,0.27,0,Task 30,Implement feature 30,13,"Django, Node.js, Kubernetes",Critical,5,8,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0149,P012,0.47,0,Task 149,Implement feature 149,11,"Selenium, Python, Node.js",Low,2,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0069,P012,0.27,0,Task 69,Implement feature 69,11,Selenium,Low,5,5,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0013,P012,0.27,0,Task 13,Implement feature 13,5,Django,Medium,1,5,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0068,P012,0.87,1,Task 68,Implement feature 68,7,"CI/CD, SQL",Medium,1,11,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0086,P012,0.87,1,Task 86,Implement feature 86,5,CI/CD,Critical,4,18,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0113,P012,0.67,0,Task 113,Implement feature 113,8,"CI/CD, Git, Python",Critical,3,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0111,P012,0.57,0,Task 111,Implement feature 111,12,"Django, Agile",Medium,1,12,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0137,P012,0.27,0,Task 137,Implement feature 137,10,"Kubernetes, Selenium",Critical,3,7,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0056,P012,0.47,0,Task 56,Implement feature 56,4,"Git, SQL, React",Critical,4,4,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0066,P012,0.27,0,Task 66,Implement feature 66,8,"Node.js, Django",High,3,9,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0147,P012,0.87,1,Task 147,Implement feature 147,4,Agile,Medium,2,14,Person_12,Backend Dev,"CI/CD, SQL, Agile, Python",20,UTC+5.5,0.49,0.88
T0026,P008,0.89,1,Task 26,Implement feature 26,13,Kubernetes,Medium,3,9,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0115,P008,0.29,0,Task 115,Implement feature 115,1,SQL,High,4,16,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0073,P008,0.29,0,Task 73,Implement feature 73,6,"SQL, Selenium",Medium,1,12,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0112,P008,0.89,1,Task 112,Implement feature 112,5,"Kubernetes, Agile",Low,3,13,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0032,P008,0.89,1,Task 32,Implement feature 32,13,Kubernetes,Critical,2,12,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0003,P008,0.29,0,Task 3,Implement feature 3,11,Selenium,Critical,2,8,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0150,P008,0.59,0,Task 150,Implement feature 150,1,"Django, Kubernetes",Medium,3,5,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0139,P008,0.49,0,Task 139,Implement feature 139,11,"Node.js, Git, Selenium",Critical,1,8,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0002,P008,0.49,0,Task 2,Implement feature 2,1,"React, Django, Node.js",High,1,20,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0130,P008,0.29,0,Task 130,Implement feature 130,13,"React, Git, Selenium",Medium,5,15,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0085,P008,0.89,1,Task 85,Implement feature 85,5,Agile,Medium,4,7,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0120,P008,0.49,0,Task 120,Implement feature 120,4,"Node.js, Django, Selenium",Low,4,7,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0028,P008,0.69,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0038,P008,0.59,0,Task 38,Implement feature 38,10,"Kubernetes, SQL",Low,4,10,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0070,P008,0.59,0,Task 70,Implement feature 70,11,"Agile, SQL",High,1,20,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0091,P008,0.69,0,Task 91,Implement feature 91,5,"Node.js, Django, Agile",Low,2,11,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0109,P008,0.89,1,Task 109,Implement feature 109,8,Python,High,5,12,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0145,P008,0.59,0,Task 145,Implement feature 145,8,"Django, Node.js",Low,2,4,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0037,P008,0.59,0,Task 37,Implement feature 37,1,"Python, Selenium",Low,5,17,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0019,P008,0.29,0,Task 19,Implement feature 19,8,React,Low,1,10,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0071,P008,0.49,0,Task 71,Implement feature 71,8,"Kubernetes, React, SQL",Low,4,15,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0122,P008,0.29,0,Task 122,Implement feature 122,6,"React, Selenium",High,4,8,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0008,P008,0.29,0,Task 8,Implement feature 8,3,SQL,High,4,11,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0063,P008,0.29,0,Task 63,Implement feature 63,5,"Selenium, SQL",Low,4,4,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0029,P008,0.29,0,Task 29,Implement feature 29,6,Selenium,Low,3,10,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0075,P008,0.89,1,Task 75,Implement feature 75,8,"Kubernetes, Python",Medium,3,12,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0012,P008,0.29,0,Task 12,Implement feature 12,5,"Selenium, Git",Critical,5,19,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0060,P008,0.89,1,Task 60,Implement feature 60,9,CI/CD,Low,4,4,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0074,P008,0.29,0,Task 74,Implement feature 74,10,"Django, Git",Critical,3,4,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0142,P008,0.69,0,Task 142,Implement feature 142,7,"Agile, SQL, Python",Low,4,17,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0041,P008,0.49,0,Task 41,Implement feature 41,7,"Selenium, SQL, Kubernetes",High,5,8,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0098,P008,0.69,0,Task 98,Implement feature 98,2,"Agile, Git, CI/CD",Low,4,14,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0087,P008,0.59,0,Task 87,Implement feature 87,5,"Python, React",Critical,1,6,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0116,P008,0.59,0,Task 116,Implement feature 116,1,"Python, Git",Medium,5,14,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0129,P008,0.69,0,Task 129,Implement feature 129,1,"Kubernetes, Selenium, Agile",Critical,3,4,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0100,P008,0.29,0,Task 100,Implement feature 100,9,Git,Critical,3,9,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0058,P008,0.49,0,Task 58,Implement feature 58,4,"Agile, Django, Git",High,4,19,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0035,P008,0.29,0,Task 35,Implement feature 35,7,Django,High,3,6,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0080,P008,0.89,1,Task 80,Implement feature 80,6,"Agile, CI/CD",Critical,5,14,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0010,P008,0.29,0,Task 10,Implement feature 10,3,Django,Critical,4,19,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0083,P008,0.49,0,Task 83,Implement feature 83,2,"Git, Selenium, Agile",Medium,3,11,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0121,P008,0.69,0,Task 121,Implement feature 121,12,"Node.js, Git, Python",High,1,5,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0123,P008,0.89,1,Task 123,Implement feature 123,7,Agile,Medium,2,9,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0005,P008,0.89,1,Task 5,Implement feature 5,11,Node.js,Critical,3,17,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0014,P008,0.69,0,Task 14,Implement feature 14,10,"Kubernetes, React, Agile",Critical,5,20,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0082,P008,0.69,0,Task 82,Implement feature 82,12,"Django, Kubernetes, Node.js",Medium,2,10,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0052,P008,0.29,0,Task 52,Implement feature 52,11,"Selenium, Django",High,5,19,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0025,P008,0.59,0,Task 25,Implement feature 25,11,"React, Node.js",Critical,3,5,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0084,P008,0.59,0,Task 84,Implement feature 84,1,"Python, Selenium",Medium,3,5,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0089,P008,0.49,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0053,P008,0.29,0,Task 53,Implement feature 53,2,"Django, Selenium, Git",High,2,12,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0126,P008,0.29,0,Task 126,Implement feature 126,11,"React, Git, Selenium",Medium,1,18,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0081,P008,0.29,0,Task 81,Implement feature 81,5,"Git, Selenium",High,2,7,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0135,P008,0.29,0,Task 135,Implement feature 135,2,Git,Medium,2,16,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0134,P008,0.69,0,Task 134,Implement feature 134,5,"Agile, Selenium, Python",Critical,3,14,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0045,P008,0.89,1,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0132,P008,0.29,0,Task 132,Implement feature 132,1,"React, Selenium, Git",High,2,6,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0072,P008,0.49,0,Task 72,Implement feature 72,3,"Git, Python, SQL",High,5,19,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0078,P008,0.69,0,Task 78,Implement feature 78,13,"Git, CI/CD, Agile",Low,1,13,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
T0048,P008,0.49,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_8,QA,"Kubernetes, Python, CI/CD, Agile, Node.js",40,UTC+8,0.65,0.8
